[2025-05-22 05:28:07,579]: INFO: __init__: Logging setup complete.]
[2025-05-22 05:37:50,721]: INFO: config_loader: Loaded config.yaml from K:\Environments\RAG_Agent\config\config.yaml]
[2025-05-22 05:37:50,721]: INFO: config_loader: Loaded params.yaml from K:\Environments\RAG_Agent\params.yaml]
[2025-05-22 05:37:50,721]: INFO: config_loader: Loaded schema.yaml from K:\Environments\RAG_Agent\schema.yaml]
[2025-05-22 05:37:50,733]: INFO: config_loader: Loaded config.yaml from K:\Environments\RAG_Agent\config\config.yaml]
[2025-05-22 05:37:50,737]: INFO: config_loader: Loaded params.yaml from K:\Environments\RAG_Agent\params.yaml]
[2025-05-22 05:37:50,741]: INFO: config_loader: Loaded schema.yaml from K:\Environments\RAG_Agent\schema.yaml]
[2025-05-22 05:37:51,491]: INFO: fetch_data: Expected documents from API: 9244]
[2025-05-22 05:37:51,491]: WARNING: main: Incomplete data coverage detected]
[2025-05-22 05:37:51,491]: WARNING: main: Current coverage: 1.47%]
[2025-05-22 05:37:51,491]: WARNING: main: Missing 9108 documents]
[2025-05-22 05:37:51,491]: WARNING: main: Date range: 2025-01-01 to 2025-05-22]
[2025-05-22 05:37:51,506]: INFO: main: Fetching data from Federal Register API...]
[2025-05-22 05:37:52,217]: INFO: fetch_data: Successfully fetched 100 documents]
[2025-05-22 05:37:52,217]: INFO: main: Processing fetched data...]
[2025-05-22 05:37:52,253]: INFO: process_data: Processed 69 records successfully]
[2025-05-22 05:37:52,253]: INFO: main: Storing data in MySQL...]
[2025-05-22 05:37:52,309]: INFO: main: Data pipeline completed successfully!]
[2025-05-22 05:37:52,316]: INFO: main: Data range: 2025-01-02 to 2025-05-21]
[2025-05-22 05:37:52,316]: INFO: main: Total records: 136]
[2025-05-22 05:38:03,573]: INFO: api_server: WebSocket connection established]
[2025-05-22 05:38:21,013]: INFO: api_server: Received query: how many documents are related to donald trump]
[2025-05-22 05:38:26,778]: INFO: _client: HTTP Request: POST http://localhost:11434/api/chat "HTTP/1.1 200 OK"]
[2025-05-22 05:38:26,778]: INFO: llm_interface: LLM query successful]
[2025-05-22 05:38:26,778]: INFO: api_server: Response sent successfully]
[2025-05-22 05:38:52,318]: INFO: api_server: Received query: about healthcare]
[2025-05-22 05:38:56,285]: INFO: _client: HTTP Request: POST http://localhost:11434/api/chat "HTTP/1.1 200 OK"]
[2025-05-22 05:38:56,287]: INFO: llm_interface: LLM query successful]
[2025-05-22 05:38:56,287]: INFO: api_server: Response sent successfully]
[2025-05-22 05:39:04,419]: INFO: api_server: WebSocket connection closed by client]
[2025-05-22 05:41:36,599]: INFO: __init__: Logging setup complete.]
[2025-05-22 05:41:37,409]: INFO: config_loader: Loaded config.yaml from K:\Environments\RAG_Agent\config\config.yaml]
[2025-05-22 05:41:37,409]: INFO: config_loader: Loaded params.yaml from K:\Environments\RAG_Agent\params.yaml]
[2025-05-22 05:41:37,409]: INFO: config_loader: Loaded schema.yaml from K:\Environments\RAG_Agent\schema.yaml]
[2025-05-22 05:41:37,424]: INFO: config_loader: Loaded config.yaml from K:\Environments\RAG_Agent\config\config.yaml]
[2025-05-22 05:41:37,428]: INFO: config_loader: Loaded params.yaml from K:\Environments\RAG_Agent\params.yaml]
[2025-05-22 05:41:37,430]: INFO: config_loader: Loaded schema.yaml from K:\Environments\RAG_Agent\schema.yaml]
[2025-05-22 05:41:37,437]: INFO: config_loader: Loaded config.yaml from K:\Environments\RAG_Agent\config\config.yaml]
[2025-05-22 05:41:37,437]: INFO: config_loader: Loaded params.yaml from K:\Environments\RAG_Agent\params.yaml]
[2025-05-22 05:41:37,441]: INFO: config_loader: Loaded schema.yaml from K:\Environments\RAG_Agent\schema.yaml]
[2025-05-22 05:41:37,971]: INFO: config_loader: Loaded config.yaml from K:\Environments\RAG_Agent\config\config.yaml]
[2025-05-22 05:41:37,971]: INFO: config_loader: Loaded params.yaml from K:\Environments\RAG_Agent\params.yaml]
[2025-05-22 05:41:37,971]: INFO: config_loader: Loaded schema.yaml from K:\Environments\RAG_Agent\schema.yaml]
[2025-05-22 05:41:37,971]: INFO: config_loader: Loaded config.yaml from K:\Environments\RAG_Agent\config\config.yaml]
[2025-05-22 05:41:37,986]: INFO: config_loader: Loaded params.yaml from K:\Environments\RAG_Agent\params.yaml]
[2025-05-22 05:41:37,988]: INFO: config_loader: Loaded schema.yaml from K:\Environments\RAG_Agent\schema.yaml]
[2025-05-22 05:41:37,995]: INFO: config_loader: Loaded config.yaml from K:\Environments\RAG_Agent\config\config.yaml]
[2025-05-22 05:41:38,000]: INFO: config_loader: Loaded params.yaml from K:\Environments\RAG_Agent\params.yaml]
[2025-05-22 05:41:38,007]: INFO: config_loader: Loaded schema.yaml from K:\Environments\RAG_Agent\schema.yaml]
[2025-05-22 05:41:38,316]: INFO: config_loader: Loaded config.yaml from K:\Environments\RAG_Agent\config\config.yaml]
[2025-05-22 05:41:38,316]: INFO: config_loader: Loaded params.yaml from K:\Environments\RAG_Agent\params.yaml]
[2025-05-22 05:41:38,316]: INFO: config_loader: Loaded schema.yaml from K:\Environments\RAG_Agent\schema.yaml]
[2025-05-22 05:41:38,330]: INFO: config_loader: Loaded config.yaml from K:\Environments\RAG_Agent\config\config.yaml]
[2025-05-22 05:41:38,332]: INFO: config_loader: Loaded params.yaml from K:\Environments\RAG_Agent\params.yaml]
[2025-05-22 05:41:38,338]: INFO: config_loader: Loaded schema.yaml from K:\Environments\RAG_Agent\schema.yaml]
[2025-05-22 05:41:39,078]: INFO: fetch_data: Expected documents from API: 9244]
[2025-05-22 05:41:39,078]: WARNING: main: Incomplete data coverage detected]
[2025-05-22 05:41:39,078]: WARNING: main: Current coverage: 1.47%]
[2025-05-22 05:41:39,078]: WARNING: main: Missing 9108 documents]
[2025-05-22 05:41:39,078]: WARNING: main: Date range: 2025-01-01 to 2025-05-22]
[2025-05-22 05:41:39,078]: INFO: main: Fetching data from Federal Register API...]
[2025-05-22 05:41:39,812]: INFO: fetch_data: Successfully fetched 100 documents]
[2025-05-22 05:41:39,812]: INFO: main: Processing fetched data...]
[2025-05-22 05:41:39,812]: INFO: process_data: Processed 69 records successfully]
[2025-05-22 05:41:39,812]: INFO: main: Storing data in MySQL...]
[2025-05-22 05:41:39,883]: INFO: main: Data pipeline completed successfully!]
[2025-05-22 05:41:39,891]: INFO: main: Data range: 2025-01-02 to 2025-05-21]
[2025-05-22 05:41:39,891]: INFO: main: Total records: 136]
[2025-05-22 05:41:43,830]: INFO: api_server: WebSocket connection established]
[2025-05-22 05:41:50,694]: INFO: api_server: Received query: about healthcare]
[2025-05-22 05:41:54,607]: INFO: _client: HTTP Request: POST http://localhost:11434/api/chat "HTTP/1.1 200 OK"]
[2025-05-22 05:41:54,607]: INFO: llm_interface: LLM query successful]
[2025-05-22 05:41:54,607]: INFO: api_server: Response sent successfully]
[2025-05-22 05:41:58,936]: INFO: api_server: WebSocket connection closed by client]
[2025-05-22 11:38:50,709]: INFO: __init__: Logging setup complete.]
[2025-05-22 11:38:53,684]: INFO: config_loader: Loaded config.yaml from K:\Environments\RAG_Agent\config\config.yaml]
[2025-05-22 11:38:53,701]: INFO: config_loader: Loaded params.yaml from K:\Environments\RAG_Agent\params.yaml]
[2025-05-22 11:38:53,716]: INFO: config_loader: Loaded schema.yaml from K:\Environments\RAG_Agent\schema.yaml]
[2025-05-22 11:38:53,722]: INFO: config_loader: Loaded config.yaml from K:\Environments\RAG_Agent\config\config.yaml]
[2025-05-22 11:38:53,722]: INFO: config_loader: Loaded params.yaml from K:\Environments\RAG_Agent\params.yaml]
[2025-05-22 11:38:53,731]: INFO: config_loader: Loaded schema.yaml from K:\Environments\RAG_Agent\schema.yaml]
[2025-05-22 11:38:53,736]: INFO: config_loader: Loaded config.yaml from K:\Environments\RAG_Agent\config\config.yaml]
[2025-05-22 11:38:53,736]: INFO: config_loader: Loaded params.yaml from K:\Environments\RAG_Agent\params.yaml]
[2025-05-22 11:38:53,742]: INFO: config_loader: Loaded schema.yaml from K:\Environments\RAG_Agent\schema.yaml]
[2025-05-22 11:38:54,573]: INFO: config_loader: Loaded config.yaml from K:\Environments\RAG_Agent\config\config.yaml]
[2025-05-22 11:38:54,581]: INFO: config_loader: Loaded params.yaml from K:\Environments\RAG_Agent\params.yaml]
[2025-05-22 11:38:54,583]: INFO: config_loader: Loaded schema.yaml from K:\Environments\RAG_Agent\schema.yaml]
[2025-05-22 11:38:54,583]: INFO: config_loader: Loaded config.yaml from K:\Environments\RAG_Agent\config\config.yaml]
[2025-05-22 11:38:54,583]: INFO: config_loader: Loaded params.yaml from K:\Environments\RAG_Agent\params.yaml]
[2025-05-22 11:38:54,591]: INFO: config_loader: Loaded schema.yaml from K:\Environments\RAG_Agent\schema.yaml]
[2025-05-22 11:38:54,596]: INFO: config_loader: Loaded config.yaml from K:\Environments\RAG_Agent\config\config.yaml]
[2025-05-22 11:38:54,598]: INFO: config_loader: Loaded params.yaml from K:\Environments\RAG_Agent\params.yaml]
[2025-05-22 11:38:54,601]: INFO: config_loader: Loaded schema.yaml from K:\Environments\RAG_Agent\schema.yaml]
[2025-05-22 11:38:55,002]: INFO: config_loader: Loaded config.yaml from K:\Environments\RAG_Agent\config\config.yaml]
[2025-05-22 11:38:55,002]: INFO: config_loader: Loaded params.yaml from K:\Environments\RAG_Agent\params.yaml]
[2025-05-22 11:38:55,002]: INFO: config_loader: Loaded schema.yaml from K:\Environments\RAG_Agent\schema.yaml]
[2025-05-22 11:38:55,022]: INFO: config_loader: Loaded config.yaml from K:\Environments\RAG_Agent\config\config.yaml]
[2025-05-22 11:38:55,027]: INFO: config_loader: Loaded params.yaml from K:\Environments\RAG_Agent\params.yaml]
[2025-05-22 11:38:55,030]: INFO: config_loader: Loaded schema.yaml from K:\Environments\RAG_Agent\schema.yaml]
[2025-05-22 11:38:55,881]: INFO: fetch_data: Expected documents from API: 9244]
[2025-05-22 11:38:55,897]: WARNING: main: Incomplete data coverage detected]
[2025-05-22 11:38:55,897]: WARNING: main: Current coverage: 1.47%]
[2025-05-22 11:38:55,897]: WARNING: main: Missing 9108 documents]
[2025-05-22 11:38:55,897]: WARNING: main: Date range: 2025-01-01 to 2025-05-22]
[2025-05-22 11:38:55,897]: INFO: main: Fetching data from Federal Register API...]
[2025-05-22 11:38:56,888]: INFO: fetch_data: Successfully fetched 100 documents]
[2025-05-22 11:38:56,888]: INFO: main: Processing fetched data...]
[2025-05-22 11:38:56,937]: INFO: process_data: Processed 69 records successfully]
[2025-05-22 11:38:56,937]: INFO: main: Storing data in MySQL...]
[2025-05-22 11:38:57,026]: INFO: main: Data pipeline completed successfully!]
[2025-05-22 11:38:57,035]: INFO: main: Data range: 2025-01-02 to 2025-05-21]
[2025-05-22 11:38:57,035]: INFO: main: Total records: 136]
[2025-05-22 11:39:03,399]: INFO: api_server: WebSocket connection established]
[2025-05-22 11:39:18,429]: INFO: api_server: Received query: explain about healthcare]
[2025-05-22 11:39:27,367]: INFO: _client: HTTP Request: POST http://localhost:11434/api/chat "HTTP/1.1 200 OK"]
[2025-05-22 11:39:27,367]: INFO: llm_interface: LLM query successful]
[2025-05-22 11:39:27,375]: INFO: api_server: Response sent successfully]
[2025-05-22 11:42:11,474]: INFO: api_server: WebSocket connection closed by client]
[2025-05-22 12:14:33,959]: INFO: __init__: Logging setup complete.]
[2025-05-22 12:14:34,586]: INFO: config_loader: Loaded config.yaml from K:\Environments\RAG_Agent\config\config.yaml]
[2025-05-22 12:14:34,586]: INFO: config_loader: Loaded params.yaml from K:\Environments\RAG_Agent\params.yaml]
[2025-05-22 12:14:34,586]: INFO: config_loader: Loaded schema.yaml from K:\Environments\RAG_Agent\schema.yaml]
[2025-05-22 12:14:34,586]: INFO: config_loader: Loaded config.yaml from K:\Environments\RAG_Agent\config\config.yaml]
[2025-05-22 12:14:34,586]: INFO: config_loader: Loaded params.yaml from K:\Environments\RAG_Agent\params.yaml]
[2025-05-22 12:14:34,586]: INFO: config_loader: Loaded schema.yaml from K:\Environments\RAG_Agent\schema.yaml]
[2025-05-22 12:14:34,586]: INFO: config_loader: Loaded config.yaml from K:\Environments\RAG_Agent\config\config.yaml]
[2025-05-22 12:14:34,586]: INFO: config_loader: Loaded params.yaml from K:\Environments\RAG_Agent\params.yaml]
[2025-05-22 12:14:34,603]: INFO: config_loader: Loaded schema.yaml from K:\Environments\RAG_Agent\schema.yaml]
[2025-05-22 12:14:35,040]: INFO: config_loader: Loaded config.yaml from K:\Environments\RAG_Agent\config\config.yaml]
[2025-05-22 12:14:35,040]: INFO: config_loader: Loaded params.yaml from K:\Environments\RAG_Agent\params.yaml]
[2025-05-22 12:14:35,040]: INFO: config_loader: Loaded schema.yaml from K:\Environments\RAG_Agent\schema.yaml]
[2025-05-22 12:14:35,040]: INFO: config_loader: Loaded config.yaml from K:\Environments\RAG_Agent\config\config.yaml]
[2025-05-22 12:14:35,048]: INFO: config_loader: Loaded params.yaml from K:\Environments\RAG_Agent\params.yaml]
[2025-05-22 12:14:35,049]: INFO: config_loader: Loaded schema.yaml from K:\Environments\RAG_Agent\schema.yaml]
[2025-05-22 12:14:35,049]: INFO: config_loader: Loaded config.yaml from K:\Environments\RAG_Agent\config\config.yaml]
[2025-05-22 12:14:35,054]: INFO: config_loader: Loaded params.yaml from K:\Environments\RAG_Agent\params.yaml]
[2025-05-22 12:14:35,057]: INFO: config_loader: Loaded schema.yaml from K:\Environments\RAG_Agent\schema.yaml]
[2025-05-22 12:14:35,307]: INFO: config_loader: Loaded config.yaml from K:\Environments\RAG_Agent\config\config.yaml]
[2025-05-22 12:14:35,307]: INFO: config_loader: Loaded params.yaml from K:\Environments\RAG_Agent\params.yaml]
[2025-05-22 12:14:35,307]: INFO: config_loader: Loaded schema.yaml from K:\Environments\RAG_Agent\schema.yaml]
[2025-05-22 12:14:35,307]: INFO: config_loader: Loaded config.yaml from K:\Environments\RAG_Agent\config\config.yaml]
[2025-05-22 12:14:35,323]: INFO: config_loader: Loaded params.yaml from K:\Environments\RAG_Agent\params.yaml]
[2025-05-22 12:14:35,326]: INFO: config_loader: Loaded schema.yaml from K:\Environments\RAG_Agent\schema.yaml]
[2025-05-22 12:14:36,153]: INFO: fetch_data: Expected documents from API: 9244]
[2025-05-22 12:14:36,153]: WARNING: main: Incomplete data coverage detected]
[2025-05-22 12:14:36,153]: WARNING: main: Current coverage: 1.47%]
[2025-05-22 12:14:36,153]: WARNING: main: Missing 9108 documents]
[2025-05-22 12:14:36,153]: WARNING: main: Date range: 2025-01-01 to 2025-05-22]
[2025-05-22 12:14:36,153]: INFO: main: Fetching data from Federal Register API...]
[2025-05-22 12:14:37,084]: INFO: fetch_data: Fetched page 1 with 100 documents]
[2025-05-22 12:14:37,084]: INFO: fetch_data: Total documents fetched so far: 100/9244]
[2025-05-22 12:14:38,544]: INFO: fetch_data: Fetched page 2 with 100 documents]
[2025-05-22 12:14:38,544]: INFO: fetch_data: Total documents fetched so far: 200/9244]
[2025-05-22 12:14:39,960]: INFO: fetch_data: Fetched page 3 with 100 documents]
[2025-05-22 12:14:39,960]: INFO: fetch_data: Total documents fetched so far: 300/9244]
[2025-05-22 12:14:41,445]: INFO: fetch_data: Fetched page 4 with 100 documents]
[2025-05-22 12:14:41,445]: INFO: fetch_data: Total documents fetched so far: 400/9244]
[2025-05-22 12:14:42,871]: INFO: fetch_data: Fetched page 5 with 100 documents]
[2025-05-22 12:14:42,871]: INFO: fetch_data: Total documents fetched so far: 500/9244]
[2025-05-22 12:14:44,332]: INFO: fetch_data: Fetched page 6 with 100 documents]
[2025-05-22 12:14:44,332]: INFO: fetch_data: Total documents fetched so far: 600/9244]
[2025-05-22 12:14:45,839]: INFO: fetch_data: Fetched page 7 with 100 documents]
[2025-05-22 12:14:45,839]: INFO: fetch_data: Total documents fetched so far: 700/9244]
[2025-05-22 12:14:47,398]: INFO: fetch_data: Fetched page 8 with 100 documents]
[2025-05-22 12:14:47,398]: INFO: fetch_data: Total documents fetched so far: 800/9244]
[2025-05-22 12:14:48,847]: INFO: fetch_data: Fetched page 9 with 100 documents]
[2025-05-22 12:14:48,847]: INFO: fetch_data: Total documents fetched so far: 900/9244]
[2025-05-22 12:14:50,314]: INFO: fetch_data: Fetched page 10 with 100 documents]
[2025-05-22 12:14:50,314]: INFO: fetch_data: Total documents fetched so far: 1000/9244]
[2025-05-22 12:14:51,819]: INFO: fetch_data: Fetched page 11 with 100 documents]
[2025-05-22 12:14:51,819]: INFO: fetch_data: Total documents fetched so far: 1100/9244]
[2025-05-22 12:14:53,255]: INFO: fetch_data: Fetched page 12 with 100 documents]
[2025-05-22 12:14:53,255]: INFO: fetch_data: Total documents fetched so far: 1200/9244]
[2025-05-22 12:14:54,698]: INFO: fetch_data: Fetched page 13 with 100 documents]
[2025-05-22 12:14:54,698]: INFO: fetch_data: Total documents fetched so far: 1300/9244]
[2025-05-22 12:14:56,187]: INFO: fetch_data: Fetched page 14 with 100 documents]
[2025-05-22 12:14:56,187]: INFO: fetch_data: Total documents fetched so far: 1400/9244]
[2025-05-22 12:14:57,742]: INFO: fetch_data: Fetched page 15 with 100 documents]
[2025-05-22 12:14:57,742]: INFO: fetch_data: Total documents fetched so far: 1500/9244]
[2025-05-22 12:14:59,193]: INFO: fetch_data: Fetched page 16 with 100 documents]
[2025-05-22 12:14:59,193]: INFO: fetch_data: Total documents fetched so far: 1600/9244]
[2025-05-22 12:15:00,723]: INFO: fetch_data: Fetched page 17 with 100 documents]
[2025-05-22 12:15:00,723]: INFO: fetch_data: Total documents fetched so far: 1700/9244]
[2025-05-22 12:15:02,197]: INFO: fetch_data: Fetched page 18 with 100 documents]
[2025-05-22 12:15:02,197]: INFO: fetch_data: Total documents fetched so far: 1800/9244]
[2025-05-22 12:15:03,703]: INFO: fetch_data: Fetched page 19 with 100 documents]
[2025-05-22 12:15:03,703]: INFO: fetch_data: Total documents fetched so far: 1900/9244]
[2025-05-22 12:15:05,121]: INFO: fetch_data: Fetched page 20 with 100 documents]
[2025-05-22 12:15:05,121]: INFO: fetch_data: Total documents fetched so far: 2000/9244]
[2025-05-22 12:15:06,526]: INFO: fetch_data: Fetched page 21 with 100 documents]
[2025-05-22 12:15:06,526]: INFO: fetch_data: Total documents fetched so far: 2100/9244]
[2025-05-22 12:15:07,955]: INFO: fetch_data: Fetched page 22 with 100 documents]
[2025-05-22 12:15:07,955]: INFO: fetch_data: Total documents fetched so far: 2200/9244]
[2025-05-22 12:15:09,377]: INFO: fetch_data: Fetched page 23 with 100 documents]
[2025-05-22 12:15:09,377]: INFO: fetch_data: Total documents fetched so far: 2300/9244]
[2025-05-22 12:15:10,907]: INFO: fetch_data: Fetched page 24 with 100 documents]
[2025-05-22 12:15:10,922]: INFO: fetch_data: Total documents fetched so far: 2400/9244]
[2025-05-22 12:15:12,352]: INFO: fetch_data: Fetched page 25 with 100 documents]
[2025-05-22 12:15:12,352]: INFO: fetch_data: Total documents fetched so far: 2500/9244]
[2025-05-22 12:15:13,779]: INFO: fetch_data: Fetched page 26 with 100 documents]
[2025-05-22 12:15:13,779]: INFO: fetch_data: Total documents fetched so far: 2600/9244]
[2025-05-22 12:15:15,195]: INFO: fetch_data: Fetched page 27 with 100 documents]
[2025-05-22 12:15:15,195]: INFO: fetch_data: Total documents fetched so far: 2700/9244]
[2025-05-22 12:15:16,646]: INFO: fetch_data: Fetched page 28 with 100 documents]
[2025-05-22 12:15:16,646]: INFO: fetch_data: Total documents fetched so far: 2800/9244]
[2025-05-22 12:15:18,092]: INFO: fetch_data: Fetched page 29 with 100 documents]
[2025-05-22 12:15:18,092]: INFO: fetch_data: Total documents fetched so far: 2900/9244]
[2025-05-22 12:15:19,654]: INFO: fetch_data: Fetched page 30 with 100 documents]
[2025-05-22 12:15:19,654]: INFO: fetch_data: Total documents fetched so far: 3000/9244]
[2025-05-22 12:15:21,130]: INFO: fetch_data: Fetched page 31 with 100 documents]
[2025-05-22 12:15:21,130]: INFO: fetch_data: Total documents fetched so far: 3100/9244]
[2025-05-22 12:15:22,566]: INFO: fetch_data: Fetched page 32 with 100 documents]
[2025-05-22 12:15:22,566]: INFO: fetch_data: Total documents fetched so far: 3200/9244]
[2025-05-22 12:15:24,011]: INFO: fetch_data: Fetched page 33 with 100 documents]
[2025-05-22 12:15:24,011]: INFO: fetch_data: Total documents fetched so far: 3300/9244]
[2025-05-22 12:15:25,472]: INFO: fetch_data: Fetched page 34 with 100 documents]
[2025-05-22 12:15:25,472]: INFO: fetch_data: Total documents fetched so far: 3400/9244]
[2025-05-22 12:15:26,944]: INFO: fetch_data: Fetched page 35 with 100 documents]
[2025-05-22 12:15:26,944]: INFO: fetch_data: Total documents fetched so far: 3500/9244]
[2025-05-22 12:15:28,387]: INFO: fetch_data: Fetched page 36 with 100 documents]
[2025-05-22 12:15:28,387]: INFO: fetch_data: Total documents fetched so far: 3600/9244]
[2025-05-22 12:15:29,832]: INFO: fetch_data: Fetched page 37 with 100 documents]
